user_id,total_spending_idr,avg_txn_idr,median_txn_idr,max_txn_idr,txn_count,std_amount_idr,weekend_ratio,night_ratio,month_start_ratio,month_end_ratio,above_avg_ratio,spike_ratio,unique_categories,unique_merchants,active_months,fraud_ratio,avg_dist_merchant,spending_cov,impulse_score,cat_belanja_online,cat_elektronik,cat_fashion_&_pakai,cat_hiburan,cat_investasi_&_asu,cat_kecantikan_&_pe,cat_kesehatan,cat_kesehatan_&_kec,cat_makanan_&_minum,cat_olahraga_&_gym,cat_pendidikan,cat_properti_&_reno,cat_pulsa_&_data,cat_restoran_&_kafe,cat_sembako_&_kebut,cat_transportasi,cat_travel_&_hotel,dominant_payment,gender,age,cluster,spending_persona,persona_encoded
BUDU00449,9213800,204751.11111111112,167200.0,945000,45,160663.6684933385,0.37777777777777777,0.2,0.24444444444444444,0.17777777777777778,0.022222222222222223,0.06666666666666667,8,30,12,0.0,0.33412222222222226,0.7846778834140347,0.2067,3875400,0,393400,868600,0,0,0,0,2156800,0,665600,0,243900,0,313600,696500,0,Gopay,P,25.0,2,Emotional Spender,0
BUDU00450,4858600,147230.30303030304,116200.0,383600,33,101590.88137244555,0.3333333333333333,0.30303030303030304,0.2727272727272727,0.21212121212121213,0.0,0.09090909090909091,8,23,12,0.06060606060606061,0.17878484848484846,0.6900133958940236,0.2212,1414100,0,560900,304200,0,0,0,111300,1795200,0,0,0,63900,0,129000,480000,0,Kartu Debit,P,41.0,2,Emotional Spender,0
BUDU00451,439916900,2894190.1315789474,2304750.0,13121600,152,2350215.2829038203,0.4473684210526316,0.13815789473684212,0.1513157894736842,0.21710526315789475,0.8618421052631579,0.08552631578947369,10,68,12,0.006578947368421052,0.27238618421052635,0.8120459182208746,0.3832,39860000,75201800,36710500,16149700,47712600,18276700,0,0,0,13658200,0,48986700,0,74981200,0,0,68379500,Kartu Kredit,P,28.0,1,Impulsive Spender,1
BUDU00452,7940100,149813.20754716982,121800.0,782300,53,124001.00036466181,0.3584905660377358,0.22641509433962265,0.1509433962264151,0.32075471698113206,0.018867924528301886,0.07547169811320754,8,33,12,0.018867924528301886,0.08295660377358491,0.8277040615769419,0.2085,864400,0,502300,1106600,0,0,0,381000,3828200,0,0,0,310800,0,648400,298400,0,Gopay,L,41.0,2,Emotional Spender,0
BUDU00453,8081500,171946.8085106383,115800.0,630000,47,142988.1020454132,0.3404255319148936,0.1276595744680851,0.14893617021276595,0.10638297872340426,0.0,0.10638297872340426,8,31,12,0.02127659574468085,0.2804829787234043,0.8315833441977875,0.1734,1606200,0,591000,407200,0,0,0,86000,3788700,0,0,0,309700,0,491900,800800,0,Gopay,L,40.0,2,Emotional Spender,0
BUDU00454,487520000,2901904.761904762,2183300.0,12780700,168,2393719.811111761,0.36904761904761907,0.17857142857142858,0.1130952380952381,0.24404761904761904,0.8809523809523809,0.10714285714285714,10,63,12,0.011904761904761904,0.27902916666666666,0.8248788321848863,0.375,21803300,27585600,38939000,13965900,77598100,23241800,0,0,0,30031800,0,63799300,0,109929500,0,0,80625700,Kartu Kredit,P,52.0,1,Impulsive Spender,1
BUDU00455,991500,49575.0,41000.0,155200,20,39648.9579739626,0.25,0.05,0.15,0.25,0.0,0.1,7,17,9,0.0,0.22597,0.7997772662423116,0.1175,0,0,71400,0,0,0,46800,0,200100,0,193800,0,256900,0,147800,74700,0,Gopay,L,26.0,0,Rational Spender,2
BUDU00456,7634600,152692.0,110850.0,521400,50,127229.6378640622,0.34,0.22,0.32,0.28,0.0,0.12,9,35,11,0.0,0.197806,0.8332436399029562,0.203,1610100,0,1190900,100700,0,0,0,314200,3314300,0,245200,0,330200,0,270900,258100,0,Gopay,L,27.0,2,Emotional Spender,0
BUDU00457,171085800,2804685.2459016396,1729800.0,10141100,61,2334725.950073232,0.47540983606557374,0.18032786885245902,0.14754098360655737,0.11475409836065574,0.8360655737704918,0.09836065573770492,10,37,12,0.0,0.21769508196721313,0.8324377765686406,0.4025,3179800,14354100,6037300,7943000,25336400,8362100,0,0,0,3155400,0,18549500,0,51160500,0,0,33007700,Kartu Kredit,L,29.0,1,Impulsive Spender,1
BUDU00458,357996300,3113011.304347826,2368800.0,16005200,115,2935811.1859898907,0.28695652173913044,0.23478260869565218,0.10434782608695652,0.24347826086956523,0.8869565217391304,0.10434782608695652,10,61,12,0.034782608695652174,0.2823713043478261,0.9430775859662165,0.3639,17776100,54913400,15686000,14226500,25619000,13464100,0,0,0,13604500,0,22547400,0,83373700,0,0,96785600,Kartu Kredit,P,42.0,1,Impulsive Spender,1
BUDU00459,312400,31240.0,25450.0,72200,10,20868.434429912457,0.2,0.3,0.3,0.0,0.0,0.2,6,9,9,0.0,0.28685,0.668003662929336,0.19,0,0,0,0,0,0,59100,0,61600,0,72200,0,18200,0,48000,53300,0,Tunai,L,49.0,0,Rational Spender,2
BUDU00460,235375200,3180745.945945946,1940950.0,22864300,74,3819949.9952686816,0.4594594594594595,0.20270270270270271,0.06756756756756757,0.3108108108108108,0.8513513513513513,0.10810810810810811,10,50,12,0.0,0.3161202702702703,1.2009604225503894,0.4081,6933000,56091100,8679400,22357100,10656500,14088700,0,0,0,14189700,0,5859800,0,31535500,0,0,64984400,Kartu Kredit,P,26.0,1,Impulsive Spender,1
BUDU00461,233500,21227.272727272728,12400.0,82000,11,22807.02045025132,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.36363636363636365,0.0,0.09090909090909091,4,8,7,0.0,0.30113636363636365,1.07442066360927,0.1591,0,0,0,0,0,0,0,0,90300,0,0,0,20500,0,88000,34700,0,Tunai,P,20.0,0,Rational Spender,2
BUDU00462,55378300,643933.7209302326,426800.0,3150000,86,627345.7604881556,0.3953488372093023,0.1511627906976744,0.1744186046511628,0.16279069767441862,0.2558139534883721,0.10465116279069768,10,49,12,0.023255813953488372,0.2743860465116279,0.9742396462509934,0.2506,10639200,6322200,4947600,3480800,0,3845800,0,0,8057900,1671700,0,0,0,8031200,0,1180300,7201600,Kartu Kredit,L,38.0,2,Emotional Spender,0
BUDU00463,596700,29835.0,26300.0,60000,20,14838.579695119779,0.1,0.1,0.2,0.2,0.0,0.0,5,14,10,0.0,0.050034999999999996,0.49735477443002446,0.065,0,0,0,0,0,0,20000,0,90200,0,129900,0,0,0,248200,108400,0,Tunai,L,21.0,0,Rational Spender,2
BUDU00464,349600,20564.70588235294,14000.0,62900,17,19448.584176504683,0.35294117647058826,0.23529411764705882,0.35294117647058826,0.058823529411764705,0.0,0.17647058823529413,6,13,10,0.0,0.07908823529411765,0.9457263472556625,0.2206,0,0,0,0,0,0,62100,0,17100,0,22200,0,20400,0,118400,109400,0,Tunai,P,27.0,0,Rational Spender,2
BUDU00465,68710900,654389.5238095238,376600.0,4050000,105,716330.6847995189,0.3904761904761905,0.19047619047619047,0.13333333333333333,0.23809523809523808,0.23809523809523808,0.10476190476190476,10,56,12,0.0,0.05519523809523809,1.0946548786866346,0.2571,11089100,8685300,6681900,4631600,0,1844200,0,0,11107100,1048600,0,0,0,16455500,0,456700,6710900,Kartu Kredit,P,32.0,2,Emotional Spender,0
BUDU00466,343855300,3306300.9615384615,2360750.0,14314000,104,2876269.0713787433,0.41346153846153844,0.11538461538461539,0.11538461538461539,0.2403846153846154,0.8653846153846154,0.09615384615384616,10,55,12,0.0,0.0743701923076923,0.8699356485806364,0.3668,13010400,57532400,28366000,10821900,52751600,10339100,0,0,0,15053900,0,16478500,0,79535300,0,0,59966200,Kartu Kredit,L,45.0,1,Impulsive Spender,1
BUDU00467,35962400,561912.5,339900.0,3585500,64,648437.1606176201,0.34375,0.140625,0.171875,0.234375,0.15625,0.15625,9,41,12,0.0,0.252746875,1.1539824449849756,0.2172,1711600,7495800,1874900,3120300,0,2981300,0,0,10272900,2081300,0,0,0,4656600,0,1767700,0,Kartu Debit,P,37.0,2,Emotional Spender,0
BUDU00468,1848500,48644.73684210526,44650.0,209500,38,35872.745789379114,0.18421052631578946,0.21052631578947367,0.07894736842105263,0.13157894736842105,0.0,0.05263157894736842,6,22,12,0.02631578947368421,0.2874552631578947,0.7374435163626759,0.1355,0,0,0,0,0,0,267500,0,338900,0,111000,0,385900,0,459700,285500,0,Gopay,L,35.0,0,Rational Spender,2
BUDU00469,336700,28058.333333333332,21450.0,80700,12,24603.97079310327,0.08333333333333333,0.25,0.0,0.3333333333333333,0.0,0.16666666666666666,5,11,6,0.0,0.31536666666666663,0.8768863959525965,0.1292,0,0,0,0,0,0,0,0,80700,0,74000,0,33800,0,81600,66600,0,Tunai,P,52.0,0,Rational Spender,2
BUDU00470,78023900,743084.7619047619,500800.0,3750000,105,721792.0258715258,0.41904761904761906,0.18095238095238095,0.13333333333333333,0.18095238095238095,0.3047619047619048,0.11428571428571428,10,47,12,0.0,0.31021999999999994,0.9713454815320717,0.279,13680000,7461200,5472100,5399300,0,5430400,0,0,23956200,164100,0,0,0,11687500,0,1023100,3750000,Kartu Kredit,P,41.0,2,Emotional Spender,0
BUDU00471,4687700,156256.66666666666,129400.0,380800,30,97999.68924417069,0.6,0.1,0.16666666666666666,0.2,0.0,0.1,7,20,10,0.0,0.2945466666666666,0.6271712518559466,0.255,487000,0,222400,429800,0,0,0,239500,2975800,0,128300,0,0,0,204900,0,0,Ovo,P,27.0,2,Emotional Spender,0
BUDU00472,11979300,171132.85714285713,95950.0,910000,70,180692.1120014499,0.4,0.17142857142857143,0.18571428571428572,0.21428571428571427,0.02857142857142857,0.1,9,37,12,0.014285714285714285,0.3040742857142857,1.0558586762249458,0.2121,3699900,0,1275900,337100,0,0,0,288800,4879000,0,119400,0,114300,0,571400,693500,0,Kartu Debit,L,32.0,2,Emotional Spender,0
BUDU00473,971200,53955.555555555555,45550.0,121000,18,31642.064746756154,0.2222222222222222,0.1111111111111111,0.2777777777777778,0.2222222222222222,0.0,0.05555555555555555,6,16,9,0.0,0.23367777777777776,0.5864468342685448,0.1194,0,0,89000,0,0,0,33100,0,360300,0,0,0,17400,0,214400,257000,0,Tunai,L,35.0,0,Rational Spender,2
BUDU00474,10372500,154813.4328358209,108500.0,586200,67,126513.77322973561,0.29850746268656714,0.208955223880597,0.19402985074626866,0.2835820895522388,0.0,0.1044776119402985,9,40,12,0.014925373134328358,0.17771492537313432,0.817201523874889,0.1828,2681900,0,555100,851800,0,0,0,642500,2459300,0,59200,0,374800,0,1952600,795300,0,Dana,L,38.0,2,Emotional Spender,0
BUDU00475,8147700,156686.53846153847,117900.0,910000,52,143974.55252932062,0.40384615384615385,0.09615384615384616,0.23076923076923078,0.19230769230769232,0.019230769230769232,0.11538461538461539,8,35,12,0.0,0.3252961538461538,0.9188699548982746,0.1913,2658400,0,944400,655100,0,0,0,0,2078200,0,408600,0,21900,0,647800,733300,0,Gopay,L,44.0,2,Emotional Spender,0
BUDU00476,536600300,3014608.4269662923,2511800.0,14848200,178,2444963.627838665,0.43820224719101125,0.20224719101123595,0.1404494382022472,0.1853932584269663,0.8876404494382022,0.08426966292134831,10,65,12,0.016853932584269662,0.238476404494382,0.8110385435030177,0.4042,32959300,99754800,46554200,17364100,49289700,30278300,0,0,0,14546400,0,25073900,0,135686800,0,0,85092800,Kartu Kredit,P,54.0,1,Impulsive Spender,1
BUDU00477,36628900,704401.9230769231,491550.0,3750000,52,707078.0308855134,0.3269230769230769,0.19230769230769232,0.17307692307692307,0.2692307692307692,0.34615384615384615,0.1346153846153846,10,38,12,0.019230769230769232,0.16924615384615385,1.0037991205317849,0.2615,4372900,4170700,4791700,3551300,0,2060600,0,0,5928000,708200,0,0,0,1180500,0,1405400,8459600,Kartu Debit,P,38.0,2,Emotional Spender,0
BUDU00478,11378500,214688.679245283,150400.0,714000,53,178321.73673574632,0.3584905660377358,0.16981132075471697,0.18867924528301888,0.18867924528301888,0.0,0.1509433962264151,9,35,11,0.0,0.24503207547169814,0.8306061472948592,0.1991,1381500,0,2336100,865200,0,0,0,896900,3837800,0,577600,0,102300,0,874600,506500,0,Gopay,P,31.0,2,Emotional Spender,0
BUDU00479,10699300,152847.14285714287,99100.0,613200,70,127298.60675425125,0.35714285714285715,0.17142857142857143,0.15714285714285714,0.18571428571428572,0.0,0.12857142857142856,9,41,12,0.0,0.3051614285714286,0.832849109081677,0.1957,2476200,0,1279400,1005500,0,0,0,274400,3050300,0,109000,0,191800,0,1421600,891100,0,Kartu Debit,P,42.0,2,Emotional Spender,0
BUDU00480,7782200,152592.1568627451,119300.0,549500,51,112897.37081639635,0.37254901960784315,0.09803921568627451,0.17647058823529413,0.23529411764705882,0.0,0.09803921568627451,9,31,12,0.0,0.19521176470588236,0.7398635233785066,0.1745,1878300,0,515000,354600,0,0,0,74300,2965600,0,397800,0,287400,0,688900,620300,0,Transfer Bank,L,21.0,2,Emotional Spender,0
BUDU00481,1480700,44869.69696969697,36700.0,122300,33,28527.415375920453,0.18181818181818182,0.21212121212121213,0.15151515151515152,0.21212121212121213,0.0,0.06060606060606061,6,22,11,0.0,0.043936363636363635,0.635783553323006,0.1364,0,0,174600,0,0,0,0,0,457200,0,140700,0,89500,0,322100,296600,0,Tunai,P,30.0,0,Rational Spender,2
BUDU00482,469607100,3283965.7342657344,2079400.0,20989100,143,3586338.8985462654,0.44755244755244755,0.1958041958041958,0.1048951048951049,0.3076923076923077,0.8041958041958042,0.1258741258741259,10,60,12,0.02097902097902098,0.06477762237762237,1.0920756148961885,0.3951,9103700,43199300,20257000,13998600,56892700,12999600,0,0,0,21115100,0,65110600,0,128921300,0,0,98009200,Kartu Kredit,P,25.0,1,Impulsive Spender,1
BUDU00483,45489500,606526.6666666666,399400.0,2715400,75,588651.2041014526,0.4,0.13333333333333333,0.10666666666666667,0.3466666666666667,0.25333333333333335,0.10666666666666667,10,43,12,0.02666666666666667,0.18318399999999999,0.9705281506195704,0.2467,4812700,11675600,5806100,4416000,0,2167300,0,0,7676600,104600,0,0,0,5176200,0,2162500,1491900,Kartu Debit,P,23.0,2,Emotional Spender,0
BUDU00484,221900,12327.777777777777,8350.0,38700,18,9981.677659035524,0.1111111111111111,0.16666666666666666,0.3333333333333333,0.2222222222222222,0.0,0.16666666666666666,5,12,11,0.0,0.23825,0.8096899407960317,0.1139,0,0,0,0,0,0,38700,0,0,0,11700,0,11400,0,137000,23100,0,Tunai,P,26.0,0,Rational Spender,2
BUDU00485,1357400,43787.096774193546,46600.0,117300,31,23578.828666630638,0.2903225806451613,0.12903225806451613,0.25806451612903225,0.22580645161290322,0.0,0.03225806451612903,5,22,12,0.0,0.2874451612903226,0.5384880570690658,0.1452,0,0,353600,0,0,0,0,0,411600,0,0,0,183800,0,201300,207100,0,Tunai,L,33.0,0,Rational Spender,2
BUDU00486,467600,21254.545454545456,14250.0,95000,22,20695.012678989828,0.18181818181818182,0.0,0.2727272727272727,0.36363636363636365,0.0,0.09090909090909091,6,19,12,0.0,0.16180454545454548,0.973674676941352,0.0773,0,0,0,0,0,0,95000,0,108300,0,15800,0,95700,0,105600,47200,0,Tunai,L,26.0,0,Rational Spender,2
BUDU00487,35268300,705366.0,499250.0,4050000,50,710207.823453021,0.46,0.22,0.08,0.22,0.28,0.1,10,37,11,0.0,0.252712,1.0068642711060938,0.298,3737200,10001500,3646200,384400,0,3963200,0,0,7031100,274600,0,0,0,2809700,0,544300,2876100,Kartu Kredit,L,22.0,2,Emotional Spender,0
BUDU00488,6323600,154234.1463414634,99800.0,762500,41,154293.737088963,0.4146341463414634,0.1951219512195122,0.14634146341463414,0.1951219512195122,0.0,0.07317073170731707,9,32,12,0.0,0.2832707317073171,1.0003863654638947,0.2146,1416400,0,611800,416500,0,0,0,135300,1403300,0,762500,0,148500,0,912700,516600,0,Transfer Bank,P,20.0,2,Emotional Spender,0
BUDU00489,61655700,592843.2692307692,465500.0,2291600,104,469529.86665643775,0.34615384615384615,0.23076923076923078,0.20192307692307693,0.2692307692307692,0.2403846153846154,0.10576923076923077,10,55,12,0.019230769230769232,0.14370961538461538,0.7919966220847307,0.2543,5466700,9914000,6006500,3675700,0,4526600,0,0,13596300,3851800,0,0,0,6243800,0,5209000,3165300,Kartu Kredit,L,27.0,2,Emotional Spender,0
BUDU00490,10110900,150908.9552238806,107400.0,544500,67,128217.61654045885,0.31343283582089554,0.14925373134328357,0.13432835820895522,0.14925373134328357,0.0,0.07462686567164178,9,42,12,0.0,0.16128805970149254,0.8496355723240012,0.1657,2172900,0,1082900,1198000,0,0,0,990700,2079900,0,521600,0,240800,0,763500,1060600,0,Gopay,L,33.0,2,Emotional Spender,0
BUDU00491,1836200,65578.57142857143,55000.0,181900,28,46430.98707594488,0.35714285714285715,0.2857142857142857,0.17857142857142858,0.17857142857142858,0.0,0.07142857142857142,6,19,12,0.0,0.3913214285714286,0.7080207156771902,0.2214,0,0,509400,95200,0,0,100900,0,574500,0,0,0,0,0,334100,222100,0,Gopay,L,24.0,0,Rational Spender,2
BUDU00492,374402800,2794050.7462686566,1832800.0,26250000,134,3061124.247839955,0.35074626865671643,0.21641791044776118,0.09701492537313433,0.1865671641791045,0.835820895522388,0.09701492537313433,10,62,12,0.007462686567164179,0.2904373134328358,1.0955864892317952,0.3694,9684800,60174100,29082300,11797200,11664000,11079800,0,0,0,24126900,0,18001000,0,118271800,0,0,80520900,Kartu Kredit,P,37.0,1,Impulsive Spender,1
BUDU00493,264200,20323.076923076922,16500.0,46600,13,12200.625246693566,0.23076923076923078,0.3076923076923077,0.3076923076923077,0.15384615384615385,0.0,0.07692307692307693,4,10,9,0.0,0.19496153846153846,0.6003335662642557,0.1846,0,0,0,0,0,0,66300,0,0,0,0,0,33300,0,125700,38900,0,Tunai,L,29.0,0,Rational Spender,2
BUDU00494,1474700,67031.81818181818,37450.0,262500,22,69002.3697754797,0.3181818181818182,0.045454545454545456,0.3181818181818182,0.18181818181818182,0.0,0.09090909090909091,6,16,10,0.0,0.2818909090909091,1.029397257110296,0.1386,0,0,0,0,0,0,262500,0,271800,0,249400,0,144600,0,423100,123300,0,Ovo,P,26.0,0,Rational Spender,2
BUDU00495,11554400,235804.08163265305,191600.0,801400,49,185628.59756242626,0.3673469387755102,0.20408163265306123,0.16326530612244897,0.24489795918367346,0.02040816326530612,0.14285714285714285,9,33,12,0.0,0.2976122448979592,0.7872153708162161,0.2153,3164600,0,784800,1504900,0,0,0,569000,3816800,0,276800,0,191600,0,910000,335900,0,Gopay,P,23.0,2,Emotional Spender,0
BUDU00496,1405600,54061.53846153846,39550.0,184800,26,44244.92808829575,0.34615384615384615,0.11538461538461539,0.19230769230769232,0.34615384615384615,0.0,0.07692307692307693,8,19,11,0.0,0.2192423076923077,0.8184178502388229,0.1673,0,0,29800,21100,0,0,147300,0,458900,0,117900,0,145700,0,359700,125200,0,Gopay,P,44.0,0,Rational Spender,2
BUDU00497,55591000,677939.0243902439,433500.0,2612700,82,612829.0708372392,0.35365853658536583,0.17073170731707318,0.18292682926829268,0.2804878048780488,0.3170731707317073,0.0975609756097561,10,46,12,0.0,0.1580439024390244,0.9039589827247866,0.253,6678800,6356700,5439200,4838000,0,1457500,0,0,7406800,2197500,0,0,0,17533900,0,1422200,2260400,Kartu Kredit,L,33.0,2,Emotional Spender,0
BUDU00498,774600,40768.42105263158,33500.0,128800,19,28603.710960323915,0.2631578947368421,0.05263157894736842,0.10526315789473684,0.05263157894736842,0.0,0.05263157894736842,7,15,10,0.0,0.19882105263157895,0.7016143922620118,0.1158,0,0,38600,0,0,0,210200,0,218300,0,22200,0,18500,0,206400,60400,0,Gopay,L,28.0,0,Rational Spender,2
BUDU00499,11671300,166732.85714285713,121150.0,631400,70,139317.63595241844,0.44285714285714284,0.12857142857142856,0.14285714285714285,0.21428571428571427,0.0,0.11428571428571428,9,40,12,0.0,0.19746142857142857,0.8355739734793289,0.2107,5184200,0,324700,242300,0,0,0,822700,2823200,0,761700,0,521300,0,599000,392200,0,Gopay,L,35.0,2,Emotional Spender,0
BUDU00500,12571900,177069.01408450704,117000.0,787700,71,161433.30829217663,0.43661971830985913,0.09859154929577464,0.22535211267605634,0.22535211267605634,0.014084507042253521,0.1267605633802817,9,39,12,0.0,0.17050140845070422,0.911697109326716,0.2042,2318000,0,1115800,998500,0,0,0,1566600,4567400,0,252200,0,232700,0,936000,584700,0,Kartu Debit,L,36.0,2,Emotional Spender,0
BUDU00501,53240000,598202.2471910112,384800.0,3150000,89,575033.5747070316,0.47191011235955055,0.14606741573033707,0.16853932584269662,0.19101123595505617,0.23595505617977527,0.0898876404494382,10,50,12,0.011235955056179775,0.17185168539325843,0.9612694994163377,0.2697,6032900,5746200,5024000,1979800,0,2408500,0,0,10980100,5000600,0,0,0,12087100,0,2911400,1069400,Kartu Kredit,P,40.0,2,Emotional Spender,0
BUDU00502,49071900,621163.2911392405,443600.0,3900000,79,606407.3326752925,0.31645569620253167,0.17721518987341772,0.11392405063291139,0.1518987341772152,0.20253164556962025,0.10126582278481013,10,43,12,0.0,0.2151354430379747,0.976244638608819,0.2196,6628600,10345100,2679900,2658900,0,2013700,0,0,10614000,2753500,0,0,0,6541000,0,985100,3852100,Kartu Kredit,L,28.0,2,Emotional Spender,0
BUDU00503,1391400,55656.0,43900.0,177800,25,42372.151625015846,0.36,0.24,0.12,0.16,0.0,0.08,7,20,10,0.0,0.214432,0.7613222586067243,0.21,0,0,177800,0,0,0,79100,0,417200,0,222200,0,190400,0,183400,121300,0,Gopay,L,46.0,0,Rational Spender,2
BUDU00504,378400,18019.04761904762,14400.0,58100,21,12894.984259300942,0.3333333333333333,0.09523809523809523,0.14285714285714285,0.19047619047619047,0.0,0.09523809523809523,6,16,11,0.0,0.09382380952380952,0.7156307332064477,0.1595,0,0,0,0,0,0,21700,0,110700,0,30300,0,29900,0,126000,59800,0,Tunai,L,38.0,0,Rational Spender,2
BUDU00505,373052900,2645765.2482269504,1808600.0,16657700,141,2706208.9456862453,0.3404255319148936,0.20567375886524822,0.19148936170212766,0.1347517730496454,0.7659574468085106,0.12056737588652482,10,65,12,0.03546099290780142,0.2884432624113475,1.022845449912762,0.3521,28262700,22283400,32162500,36657800,16305200,14032100,0,0,0,19153900,0,43295100,0,71055000,0,0,89845200,Kartu Kredit,P,59.0,1,Impulsive Spender,1
BUDU00506,219100,19918.18181818182,18200.0,38000,11,12741.335737026802,0.2727272727272727,0.2727272727272727,0.0,0.18181818181818182,0.0,0.09090909090909091,4,10,8,0.0,0.15832727272727273,0.6396836746111128,0.1909,0,0,0,0,0,0,0,0,96400,0,32900,0,0,0,42600,47200,0,Tunai,P,28.0,0,Rational Spender,2
BUDU00507,2634200,67543.58974358975,58800.0,246900,39,55279.73738832338,0.2564102564102564,0.3333333333333333,0.2564102564102564,0.23076923076923078,0.0,0.10256410256410256,8,27,12,0.0,0.3690076923076923,0.8184305512658916,0.2051,0,0,22700,93100,0,0,140200,0,1251500,0,184900,0,244400,0,365100,332300,0,Tunai,P,36.0,2,Emotional Spender,0
BUDU00508,11725100,183204.6875,145050.0,945000,64,165655.39238219085,0.359375,0.125,0.1875,0.265625,0.015625,0.09375,9,37,12,0.0,0.048803125,0.9042093553539172,0.1805,2575400,0,1513400,576800,0,0,0,2749600,2138900,0,239200,0,175500,0,1021300,735000,0,Kartu Debit,P,20.0,2,Emotional Spender,0
BUDU00509,11425900,165592.75362318842,128200.0,697800,69,138882.15838366732,0.2608695652173913,0.14492753623188406,0.18840579710144928,0.11594202898550725,0.0,0.07246376811594203,9,42,12,0.028985507246376812,0.1830217391304348,0.838697076683066,0.1457,3385500,0,999000,1109000,0,0,0,515700,2344900,0,381000,0,252300,0,1142700,1295800,0,Gopay,L,37.0,2,Emotional Spender,0
BUDU00510,230700,11535.0,11350.0,30900,20,6731.64365632863,0.25,0.25,0.1,0.2,0.0,0.05,5,15,11,0.0,0.28262,0.5835841921394564,0.17,0,0,0,0,0,0,30900,0,16200,0,0,0,21000,0,94600,68000,0,Tunai,L,44.0,0,Rational Spender,2
BUDU00511,9937400,180680.0,159600.0,875000,55,142891.9941774206,0.43636363636363634,0.14545454545454545,0.16363636363636364,0.2545454545454545,0.01818181818181818,0.05454545454545454,9,37,12,0.01818181818181818,0.4124327272727273,0.790856731112578,0.2082,889000,0,949700,1006800,0,0,0,2065000,2745600,0,361200,0,151200,0,980600,788300,0,Gopay,P,31.0,2,Emotional Spender,0
BUDU00512,6874100,146257.44680851063,115700.0,420200,47,97616.28237463179,0.3829787234042553,0.1702127659574468,0.2127659574468085,0.1702127659574468,0.0,0.0851063829787234,8,36,11,0.0,0.34494680851063825,0.6674277755062763,0.1979,1347000,0,684600,727000,0,0,0,269400,2505800,0,0,0,222300,0,796100,321900,0,Gopay,P,26.0,2,Emotional Spender,0
BUDU00513,458800,20854.545454545456,16900.0,80000,22,17288.441701038773,0.22727272727272727,0.22727272727272727,0.13636363636363635,0.18181818181818182,0.0,0.045454545454545456,5,16,11,0.0,0.33138181818181817,0.829001127774309,0.1545,0,0,0,0,0,0,60900,0,165000,0,0,0,38200,0,154600,40100,0,Tunai,L,28.0,0,Rational Spender,2
BUDU00514,2173700,57202.63157894737,47250.0,237000,38,45087.15575980865,0.3684210526315789,0.13157894736842105,0.15789473684210525,0.21052631578947367,0.0,0.05263157894736842,8,26,10,0.0,0.2920605263157895,0.7882007263526378,0.1763,0,0,173400,137400,0,0,64800,0,1121600,0,25200,0,130600,0,210300,310400,0,Gopay,P,34.0,0,Rational Spender,2
BUDU00515,694600,36557.89473684211,30100.0,90700,19,22884.548785139184,0.47368421052631576,0.2631578947368421,0.10526315789473684,0.05263157894736842,0.0,0.05263157894736842,6,15,12,0.05263157894736842,0.2724578947368421,0.6259810350095659,0.2526,0,0,34000,0,0,0,90700,0,177100,0,0,0,78300,0,54600,259900,0,Tunai,L,47.0,2,Emotional Spender,0
BUDU00516,171600,17160.0,15600.0,35800,10,8518.241863462463,0.0,0.1,0.3,0.2,0.0,0.0,5,8,7,0.0,0.27424,0.49640104099431603,0.03,0,0,0,0,0,0,0,0,14600,0,24600,0,43600,0,70900,17900,0,Tunai,P,35.0,0,Rational Spender,2
BUDU00517,8729000,193977.77777777778,134100.0,665000,45,152692.0547568163,0.3333333333333333,0.13333333333333333,0.15555555555555556,0.06666666666666667,0.0,0.1111111111111111,9,33,11,0.0,0.22287555555555558,0.7871626147390003,0.1733,1163000,0,1098300,783400,0,0,0,252700,3749600,0,159600,0,355800,0,661800,504800,0,Gopay,P,23.0,2,Emotional Spender,0
BUDU00518,9652800,153219.04761904763,126400.0,575500,63,117610.42149503432,0.2857142857142857,0.14285714285714285,0.19047619047619047,0.2698412698412698,0.0,0.1111111111111111,8,30,12,0.0,0.3669888888888889,0.7675966097077699,0.1595,1086000,0,505300,308400,0,0,0,1201700,4815900,0,0,0,166400,0,891600,677500,0,Dana,L,35.0,2,Emotional Spender,0
BUDU00519,2236500,54548.78048780488,30100.0,325000,41,63446.083889989706,0.2926829268292683,0.21951219512195122,0.12195121951219512,0.2682926829268293,0.0,0.0975609756097561,6,27,12,0.0,0.2261,1.1631072834739897,0.1829,0,0,623900,0,0,0,574900,0,121500,0,0,0,226200,0,485100,204900,0,Tunai,P,45.0,2,Emotional Spender,0
BUDU00520,5947900,165219.44444444444,126600.0,545100,36,135026.9577728715,0.4722222222222222,0.1111111111111111,0.08333333333333333,0.3333333333333333,0.0,0.1111111111111111,9,27,12,0.0,0.2916111111111111,0.8172582726379688,0.2153,1793400,0,528600,387400,0,0,0,468500,1639600,0,73900,0,219000,0,280500,557000,0,Gopay,L,27.0,2,Emotional Spender,0
